"screen_name","id","from_name","date","datetime","message","type","link","domain","likes_count","comments_count","shares_count","love_count","haha_count","wow_count","sad_count","angry_count"
"doris.matsui","282703023118_10154874223588119","Congresswoman Doris O. Matsui","2017-01-04","2017-01-04 16:46:56","By repealing the #ACA, House Republicans are replacing care with chaos for millions of Americans. Share your story with me of how you have benefitted from the #ACA so we can remind Republicans what’s at stake. #ACAWorks #ProtectOurCare #PeoplesHouse","photo","https://www.facebook.com/doris.matsui/photos/a.310057723118.145346.282703023118/10154874223588119/?type=3",NA,76,47,20,0,0,0,6,0
"doris.matsui","282703023118_10154880966118119","Congresswoman Doris O. Matsui","2017-01-06","2017-01-06 18:42:55","Today, I sent a letter to House Speaker Paul Ryan with 58 House Democratic women calling for an end to attacks on women’s health and medical research. Read the full letter here: https://matsui.house.gov/press-releases/matsui-leads-over-50-democratic-women-in-calling-on-speaker-ryan-to-cease-attacks-on-womens-health-and-medical-research/","link","https://matsui.house.gov/press-releases/matsui-leads-over-50-democratic-women-in-calling-on-speaker-ryan-to-cease-attacks-on-womens-health-and-medical-research/","matsui.house.gov",709,66,92,107,0,0,1,0
"doris.matsui","282703023118_10154881126308119","Congresswoman Doris O. Matsui","2017-01-06","2017-01-06 19:47:47","The forecast for Sacramento anticipates continued rain storms in the days ahead. As always, I encourage all residents to be vigilant and remain aware of information provided by local, state, and federal authorities.  https://www.facebook.com/NWSSacramento/","link","https://www.facebook.com/NWSSacramento/","facebook.com",34,1,0,0,0,0,0,0
"doris.matsui","282703023118_10154895981823119","Congresswoman Doris O. Matsui","2017-01-11","2017-01-11 23:14:44","It was great meeting with Wendy Spencer yesterday, who has served as the leader of the Corporation for National and Community Service throughout President Obama’s administration. CNCS encourages millions of Americans to serve through programs like AmeriCorps. Wendy’s leadership has made an enormous impact on the lives of volunteers and the communities in which they serve. Thank you Wendy!","photo","https://www.facebook.com/doris.matsui/photos/a.310057723118.145346.282703023118/10154895981823119/?type=3",NA,91,3,4,8,0,0,0,0
"doris.matsui","282703023118_10154900077513119","Congresswoman Doris O. Matsui","2017-01-12","2017-01-12 18:58:20",NA,"video","https://www.facebook.com/NancyPelosi/videos/10155134617059384/",NA,28,0,0,0,0,0,0,0
"doris.matsui","282703023118_10154900534703119","Congresswoman Doris O. Matsui","2017-01-12","2017-01-12 21:42:10","I joined House Democratic Leader Nancy Pelosi, Jan Schakowsky, members of The Congressional Task Force on Seniors, and advocates today to send a message to House Republicans about the devastating impact an ACA repeal would have on seniors.    Thanks to the ACA, the Medicare Trust Fund is stronger than ever. Medicare enrollees now have lower prescription drug costs, free preventive services, and more coordinated care.   As a Co-Chair of the Seniors Task Force, I will continue to fight back against Republican attempts to devastate the well-being of seniors and their families through an ACA repeal. #ProtectOurCare","photo","https://www.facebook.com/doris.matsui/photos/a.310057723118.145346.282703023118/10154900534703119/?type=3",NA,176,17,27,17,0,0,0,0
"doris.matsui","282703023118_10154903944713119","Congresswoman Doris O. Matsui","2017-01-13","2017-01-13 22:19:53",NA,"video","https://www.facebook.com/SeniorsTaskForce/videos/1317641198259214/",NA,81,13,0,7,0,0,1,0
"doris.matsui","282703023118_10154912179758119","Congresswoman Doris O. Matsui","2017-01-16","2017-01-16 17:45:51","This #MLKDay we commit to continuing Dr. Martin Luther King, Jr.'s pursuit of love, opportunity, and equality for all. #MLK365","photo","https://www.facebook.com/doris.matsui/photos/a.310057723118.145346.282703023118/10154912179758119/?type=3",NA,174,22,9,23,0,0,0,0
"doris.matsui","282703023118_10154936642658119","Congresswoman Doris O. Matsui","2017-01-23","2017-01-23 21:54:38","After campaigning on a plan that would leave 32 million without health insurance, President Trump is raising the stakes once again. And this time, his attempt to cut Medicaid could leave 21 million Americans in the cold. https://goo.gl/eaDc7d","link","https://goo.gl/eaDc7d","goo.gl",39,21,38,1,0,0,21,88
"doris.matsui","282703023118_10154940612428119","Congresswoman Doris O. Matsui","2017-01-24","2017-01-24 18:37:51","Today I spoke on the House floor against H.R. 7, which is just another attempt by House Republicans to restrict women’s reproductive health choices. We will not be silent as Republicans interfere with a woman’s Constitutional right to choose. #WomenAreWatching","video","https://www.facebook.com/doris.matsui/videos/10154940612428119/",NA,943,115,191,106,1,1,24,3
"doris.matsui","282703023118_10154946100698119","Congresswoman Doris O. Matsui","2017-01-25","2017-01-25 22:29:13","Wasting billions of dollars to put up walls and targeting cities protecting the most vulnerable does nothing but sharpen divisions. We should be working to pass comprehensive immigration reform, not pushing through symbolic attacks that drain resources and put a strain on our local law enforcement. The President’s executive actions today blatantly disregard the contributions millions of immigrants make in our communities.    http://www.latimes.com/politics/la-na-pol-trump-immigration-20170125-story.html","link","http://www.latimes.com/politics/la-na-pol-trump-immigration-20170125-story.html","latimes.com",288,57,54,5,0,3,33,64
"doris.matsui","282703023118_10154948201873119","Congresswoman Doris O. Matsui","2017-01-26","2017-01-26 15:09:55","Pleased to announce five wonderful Vice Chairs to The Congressional Task Force on Seniors!","link","https://www.facebook.com/SeniorsTaskForce/posts/1329782470378420","facebook.com",27,0,0,1,0,0,0,0
